source_path,sha256,arrays_sha256,identity_content_sha256,participant_id,canonical_participant_id,label,sample_id,schema,status,reason,split,output_index,original_T,duration,valid_frames,valid_detection_ratio,longest_missing_run,scale,assumptions
swipe_left/user00_swipe_left_0015.npz,b5d93b0207cc046b2990ff03c0a8ea1caedd6fed91c5885eae69084fb48f6627,49f2689d23af4421cf8cbd655740039928a2cdde32ce5925b867e6e2cee3ca3c,641948c020eec9c2c12b751913d442c22cca6ed7a5d1bbacd68b02289702570c,user00,user00,swipe_left,15,2,accepted,,,,24,0.7678737999995064,24,1.0,0,0.2266984942654467,
swipe_left/user00_swipe_left_0016.npz,37a08a707979237a05cb492f46ecb9da0bac139e391751becdc536d80c1314dc,7743dc0a9308de2399e2cc85dc7d212e969a0f33afa89c2f42776b16d38b1cf7,4d1d9d47e6f20617d0db7e368067990a11b366928084d82f1653a4c89bbde6b6,user00,user00,swipe_left,16,2,accepted,,,,28,0.9119646999997713,28,1.0,0,0.22201783368535286,
swipe_left/user00_swipe_left_0017.npz,1ada80b59fdb4c7a8e453db2905320ef8329ce937a28d22bc6ad6877e46d5864,a9f2ddef118acd3f7d7ff6a3c190afe1d9f7d27897a5b7f2e74ae28c72d7528d,baab4b50dea6f5800dc38914c02215cf696cc4ee9dc7dce5af397d1fcb25e5bd,user00,user00,swipe_left,17,2,accepted,,,,27,0.8798464000001331,27,1.0,0,0.21533648162348204,
swipe_left/user00_swipe_left_0018.npz,e5e179a7e70b6ad6a695695843c3981e934be842a78272845ee4f2a17292c0f1,a9c3f009fb85f14810e7841dd8b502ae8bc723d34c94927f245c16d7a5a73ebe,71341085bccf5244ff0efdde4ae27c33fc465caad18e3d7bd262031ec476ab64,user00,user00,swipe_left,18,2,accepted,,,,31,1.0078541000002588,31,1.0,0,0.21473713515583848,
swipe_left/user00_swipe_left_0019.npz,735f19005c33ba0f871106515b04efc38e4fd4ca2c38727609661a065247eaf3,d6d0e64231c28b4f30e00bcd290a2dd529a4038f58b7baa8fe4f03f1161ba896,398e8bdc885ea4b8d8933a9c245ef0152005703f624324a80cd3c746ea252655,user00,user00,swipe_left,19,2,accepted,,,,27,0.8804651000000376,27,1.0,0,0.22081392439618644,
swipe_left/user00_swipe_left_0020.npz,b36881baf76413ccdfb3c4982784c93dbd6dbe061adb69e509ce8853ccd22793,f07f9e2354d2491f3a78a75540469ad122ccc95566186e96e33ab39f7d709afb,0ed87ea132db90e571402945b0b43589a676beb961356e5c0a19cd19de9bb843,user00,user00,swipe_left,20,2,accepted,,,,30,0.9758704000005309,30,1.0,0,0.19151891077245786,
swipe_left/user00_swipe_left_0021.npz,2e2c3ecd9c4f340a254c32266097ef9ce9ab9b5d4f6c0312faf861df203b0900,5b6c337859b993407c1dfb282ecb21f9a4b954db3af447b8cfaa216c664127b7,ffc07cd2458dc9e7510cc5192d036bc828ccee4417e640b82c6804f386bc225a,user00,user00,swipe_left,21,2,accepted,,,,23,0.7519369999999981,23,1.0,0,0.211821975458007,
swipe_left/user00_swipe_left_0022.npz,51bbd0f96391c0fb88a23e6bfed27573380ab48ac9d5304eb92206af021dc041,44cdc9e70dbb48ba58405551549f110208f019f0b7cd5b1159f680ba66f7c068,94de23a8b8223d3aed47a371a41eeac002f3ca9072aeab51f0395cb5f8d4f0f1,user00,user00,swipe_left,22,2,accepted,,,,23,0.7362161000000924,21,0.9130434782608695,2,0.20863924161469713,
swipe_left/user00_swipe_left_0023.npz,046adca3b1e2b3e3aadc07601532fe68b0836b7d5bd67151f106d059c207f807,84c57743bd4c0539fd944ff766f750c2a8b966e6ccd7efe6fdb86a74f937ad27,ba6d5d334959b09988c2f87681dd3c26bf80b281329acc1a445dbc5c7f83c8f8,user00,user00,swipe_left,23,2,accepted,,,,27,0.8799312999999529,27,1.0,0,0.2103070362691068,
swipe_left/user00_swipe_left_0024.npz,d186051aba5243fc2351914b548c746fabb988cebb7cb02c9f047e2429e529c8,05bd1060aebffc08da1d62f3b4222d68520d2fc8d1e86be4ff2f817a404e130c,f334b3f8d59c59a6620faa34497b966ca1ef879d3c860f9c3fe2be45e3cd16b2,user00,user00,swipe_left,24,2,accepted,,,,25,0.7998433000002478,25,1.0,0,0.21732823849170776,
swipe_left/user00_swipe_left_0025.npz,12177d5f49e3bcce5377b82a6af02f6ddde67b970eff240ca8401bcd2d16f9ca,2b5799c32e8f0c5c6c0aeac1166033723958d84052438d1fbc98c01a30c33300,0d478153c790d4892318fcdebdea27150ff9d07bcabb81a3a5ca1d135457adca,user00,user00,swipe_left,25,2,accepted,,,,22,0.7038328999997248,21,0.9545454545454546,1,0.21514343937922045,
swipe_left/user00_swipe_left_0026.npz,6a8d8b3c2aad04bca735bffb60d8c1f0b3ab25a976f69aef04b0e333a0bc96fc,66deaa89a5ed5eff7cce850ca7255e71c48b31a386e8764fc5822d00c25b8877,b873c8413283e179229f02a8633516ef2d636baeac3986c7e6a3bd122d63d3ed,user00,user00,swipe_left,26,2,accepted,,,,21,0.6721385999999256,21,1.0,0,0.23306434794243405,
swipe_left/user00_swipe_left_0027.npz,bfc65c29c4dc57f8d9081452c96689878cadd2ba854652ddcbf198ca948b64db,872d4d5bc7f1866a80247452861b2a8de436976c151ef34b9d2c5f8ec8c1ce94,04d004391348f8af60d825ec476bbb5684f91869eb68d2223b773a81d87349f4,user00,user00,swipe_left,27,2,accepted,,,,20,0.6397114999999758,19,0.95,1,0.21110810668891322,
swipe_left/user00_swipe_left_0028.npz,b68d3702315043e0e621f52f27161f059941cd96610451ce810fb6b97af98dfb,ba85e29875a98af4d4ba34bdc0394339160ef8b7f0f5587d73c73b151f23b701,8026e429f4bd90f3ac33336f7f6e71cfe4d30b8e68e3f5b2be691e809eb02089,user00,user00,swipe_left,28,2,accepted,,,,21,0.6719567000000097,21,1.0,0,0.22176522420875033,
swipe_left/user00_swipe_left_0029.npz,6f9ec2d0a2b385d36ed9abffc44ff01da394361b7af468ccae37f989593a10a0,5c486e80d33dbf9a9824b05223419fd4791f1240ce540a829b54eec8ac627cbf,e2e216fdd20936c0a93f2e17e9ea638ae3bf0f1575239ed5075e6dfdb568e5c9,user00,user00,swipe_left,29,2,accepted,,,,22,0.7037550000004558,22,1.0,0,0.23284353007233954,
swipe_left/user00_swipe_left_0030.npz,ceb7856939967bfac738dc92d3f78119af9eb1dd94dd5d36e26bc5006d7b4c0c,c06bf6f282b5ff3eb410ffee037b8a34f55462572474556aafeca79ff75c520e,899dd7eb5e3f2fe04e0899819006b2a92e56143cb325f201b3126a68fe6687fb,user00,user00,swipe_left,30,2,accepted,,,,22,0.7199402000005648,22,1.0,0,0.22309706185939937,
swipe_left/user00_swipe_left_0031.npz,ad233c50123c8cf28934d7e9790fb4cfd080bd29c15ae2743f83ae789069df49,dbb9b20b7f4f509f57ae3fdb3f2b07266b220fbf253df5acc4da9f3fe29a2133,c4a41baa7737d5b39ad4dc0675c1af347c7479008b451534a755374021b8d310,user00,user00,swipe_left,31,2,accepted,,,,21,0.6881524999998874,20,0.9523809523809523,1,0.218049450282079,
swipe_left/user00_swipe_left_0032.npz,4f2fa79752e8343d5ddc62b2fde03b84f052456d69e4e8038c1a46a21022357d,aa37dda956b68f5fec1ffb435d8c88c439e138b9baae5d8c8c340423f6401009,c017ebaddd2d5c410f3e30334ae3b40f50804e9f422ce5080d923bede6913033,user00,user00,swipe_left,32,2,accepted,,,,26,0.8480971999997564,26,1.0,0,0.21754766891997473,
swipe_left/user00_swipe_left_0033.npz,a11036e74cf43149620dc374b1614be883c3afc046a92fce079c58aebfba6f1f,9c9dc539b9c246c6334a5a46580330202ea4e344e516d08c14cecfdda52b1245,6745db85e4d998c2710453654fc825da4c433aa8a107628df39782b87ac59499,user00,user00,swipe_left,33,2,accepted,,,,26,0.8475754999999481,26,1.0,0,0.3192464414801295,
swipe_left/user00_swipe_left_0034.npz,0368eb3a7bcf0e1f5f5c33f4b1b9a0cb31833f92ebe383989a26a7363042c8c3,6165159003d94442a9271ef1193eb061f6dd699083ece27e05bdc958e362e569,bcc058e3a4e49030795fbdf72b133bb797472cd8811e2b0e317a55e24d7e8b9b,user00,user00,swipe_left,34,2,accepted,,,,32,1.056100300000253,32,1.0,0,0.3239547598438489,
swipe_left/user00_swipe_left_0035.npz,e171781c22d1c6372fad084d66de8bfb91194fe5b1b7230173c90d211c03b4e6,c746d05e18bca0dedc20f32c3d97e02fff32e590d670f37f035528fc1e60b795,ddd73d40fcdf735916fc474eb19eb5cbc98c1c483b9df764621788aa04fe4b03,user00,user00,swipe_left,35,2,accepted,,,,32,1.0401365999996415,32,1.0,0,0.3056129627889872,
swipe_left/user00_swipe_left_0036.npz,9eee4ae262c88b5624c3c3ee02d5da51580b8737271071321f59e14d804bff5c,4ec58357c479b111d809215ea7874fc5190690f1a53dc952751eee9073a64d89,94235f3c9812a68103bac642600bdf16b9e4e95ff5dfcf7bd15641b6082b68c3,user00,user00,swipe_left,36,2,accepted,,,,40,1.3128400999994483,40,1.0,0,0.3053799467619198,
swipe_left/user00_swipe_left_0037.npz,24f9c59410854b531816486c53ab450b6e615793813e02e2714ba7e5f5ac12e5,37a9ce608d69d5f31dbb7abe451ee8ff7b1a26a3b301f1997e36e01f801e65b1,016fb64b55c801ea530a07f79c292e35b780e978e1d38e69f4784c74308df0f5,user00,user00,swipe_left,37,2,accepted,,,,34,1.1200190999998085,34,1.0,0,0.31628286745471235,
