source_path,sha256,arrays_sha256,identity_content_sha256,participant_id,canonical_participant_id,label,sample_id,schema,status,reason,split,output_index,original_T,duration,valid_frames,valid_detection_ratio,longest_missing_run,scale,assumptions
finger_snap/p001_finger_snap_0019.npz,fb57a60d0595167dbb2039b434113bd057fc2bc852bfada9f9f60b678dda5957,a11e122ebffe76cf15e2c37dc391ba6934a79e1d13d7c8289af2c6958945e7a7,36504d549633da74f638c95cb7eef62675dfca148fa08ae035fb05ecd273ac8c,p001,p001,finger_snap,19,2,accepted,,train,18,47,1.55195530000492,47,1.0,0,0.20667170994927134,
finger_snap/p001_finger_snap_0020.npz,0355821cd23a78ea451997ce2e411632b99a222cc4c1e6c2dc3a40a6b4931ebb,81596b8a3fefe52b280ac6bbf91c155eddbaa7e2a2ebcfb5c1055a940bc63484,5279422121d355172d6f0598d24d3009373c25d1b370173c79099a16b042994e,p001,p001,finger_snap,20,2,accepted,,train,19,45,1.487932499992894,45,1.0,0,0.19910189230789013,
finger_snap/p001_finger_snap_0021.npz,e785246f0440aafc14cf8ffb810dcf333c9fffd4923607a39654b7511fc3d2cd,860e3b174ae322f0c5ea3c30b5bf7ac3a527316caa1c5b209d71c37e06544d0b,dcf4939a496821547b3c2eef54c8b7fffd7e63f78417c565549387b7e8cb1f50,p001,p001,finger_snap,21,2,accepted,,train,20,38,1.2466351999901235,38,1.0,0,0.19954292898413095,
finger_snap/p001_finger_snap_0022.npz,f35bf16e9ea69dd629e4fced98ad96de0530268eacbb89be8fb3cdd20751b50c,9f95eea15c11f0829377ac0f69ee3f57d88a2b93b948f3fb45066722505454e1,e3de9582d9971d3e67e068280bbb85f8a5f937acceefab662011be6c995a63fb,p001,p001,finger_snap,22,2,accepted,,train,21,39,1.280021000013221,39,1.0,0,0.1987837310552128,
finger_snap/p001_finger_snap_0023.npz,de40556519134e1d3d5eb2304a2ef7865e4cfe033bfdf2f345b1cb50ea735535,a5f9d4bd5ec718e148905c7a8d6a2708bfc963d605b4f07b6ce988c49391a65d,41928daa0aaf60d545f72a6e1c42d2021d1bd8537af94827e2d5dd04758d6794,p001,p001,finger_snap,23,2,accepted,,train,22,40,1.3118666000082158,40,1.0,0,0.19901471943751944,
finger_snap/p001_finger_snap_0024.npz,5635722daa2bb79124f4a84e23e73c529e3c83fb334d7a590a1ef3eb319b0268,e50ed3908eb2216507b290ed11a8f2c9a7096369e7024f6993ca07926635714f,6762a1f16447f69aef1566da2e2520cc6e00110e835b5ac78249308dc3828e77,p001,p001,finger_snap,24,2,accepted,,train,23,43,1.4079938000068069,43,1.0,0,0.2011714131690471,
finger_snap/p001_finger_snap_0025.npz,eebd7fb34698647bd94e86d8b8f27a3c6e599e3312e4c075d47dbfdda3fe7d0b,400de9ed1ca40e846809a9875e5266864916feb9878cf7df412e13c0add89ffa,16e093e7476d69055e1166deb40299bf444cce1e36ba14ac792102eaebc13903,p001,p001,finger_snap,25,2,accepted,,train,24,36,1.1839207999873906,36,1.0,0,0.1992979617017948,
finger_snap/p001_finger_snap_0026.npz,42b48a4d7fbcbbb02e5799349a7ed74fd94e988e4b17fe2df333fb261d57b885,2301a4e2660946a0e7bfaf70eb9a2c44366017c7becce64238846b0bd7bb3faf,1aa115fe7ad59e107ed7cfeeb4b9a708c2f1f3099a24d4daeaceac1bd15e4edf,p001,p001,finger_snap,26,2,accepted,,train,25,43,1.4080156999989413,43,1.0,0,0.1874414838664802,
finger_snap/p001_finger_snap_0027.npz,f8f41130632098c19a081e4aebcf3b87d0da81f95cd97a5bb5ecb9acb05fc088,c6d6cd7c2b87dc271620cb62f15b65d13e28b90979951e20a4318f16bc6c7d05,61bf35742062628530059f116c5f132974b7a46a28cb29fd2f71e3d207ca8779,p001,p001,finger_snap,27,2,accepted,,train,26,44,1.4398587000032421,44,1.0,0,0.20091250965262988,
finger_snap/p001_finger_snap_0028.npz,6f0d0061b6128fa3109c1ec9bf0b785c497f234af2d0a47584d22a3f12f77618,01de4e965544c261b6429b5baced1da92b2d93641baa59a4a43457fcd07d493c,04ef0267f095cef2713b91379b34c80bbff257aa1dfcc5f9b82e6ffa6eb741a8,p001,p001,finger_snap,28,2,accepted,,train,27,44,1.439606100000674,44,1.0,0,0.2056985822397297,
finger_snap/p001_finger_snap_0029.npz,a4480ac86fab1408880c9f6ea89adc96182e06b5eb6b96c67eff7cce370c66f7,2a0e013aed5d02a401b948f5842f0ae0ef1d3df7cb4e166497e55ae4285fe6ca,b7a331b47ab3d4af24d979dc671d34e7b92c42f6e6cede61febb3e905c266562,p001,p001,finger_snap,29,2,accepted,,train,28,36,1.1842577999923378,36,1.0,0,0.2357768337793426,
finger_snap/p001_finger_snap_0030.npz,e0505eb4b2a63b5953a3bfd6da2a18f8d0706c9bc0f2c69cbe1564b71666cce7,fa115bb483aea943bc82ffa31813d9d25858385f3c0c610fd2130325de94ad45,4c7606ce00b6b13a091465ad3a3d3989e03337a25f0a3c92174ca75c4c1825f7,p001,p001,finger_snap,30,2,accepted,,train,29,40,1.311911800003145,40,1.0,0,0.2355098654859593,
finger_snap/p001_finger_snap_0031.npz,c0929cd45cfb89f4af7eca095db56dbcb4c0e09cc5f700f39d2b6941261969a1,748c4cef09611e576c854ba7550feb433720835ba32be05d9a2adef00a02f606,e0a91cbd48b14ca4c8f89eceef18f2b97faefd00ef5e21870ffe65bb9c614ec3,p001,p001,finger_snap,31,2,accepted,,train,30,41,1.3437489999923855,41,1.0,0,0.2407644479745285,
finger_snap/p001_finger_snap_0032.npz,7656f2fa5e7ad43a2fd91cb4207f585a9abaa99bf82d106342c6f4b6d8d2128c,aaac7d892a79a68f25a3ba53fe89a7d8b2cb76b257fd124ee23ec197bf25bbcb,20b62af0594c73684cf31c40afc2ca20e69b04d1cce7184320899371fe507577,p001,p001,finger_snap,32,2,accepted,,train,31,37,1.2160715999780223,37,1.0,0,0.23150093888879755,
finger_snap/p001_finger_snap_0033.npz,cba90cb0c10f586d6403e45aefc9488717274cf86090f814d58065b880d39042,bcc4614032216bf01179a29beecaa2bc8690bc42ec1db6859fc529c1c6ddd160,6c25c0a75b5b7ff6bd54ba088f28694aefc8f97a7e8d8d82a6bc7501f92374a2,p001,p001,finger_snap,33,2,accepted,,train,32,37,1.2159810999874026,37,1.0,0,0.23573535928850275,
finger_snap/p001_finger_snap_0034.npz,7100b186abc4f1a3fd19c77861033068ae002e8cc19f294d8fd263014435e27c,541072318d2bb30c6308ad9698bb544c8da1b51792edc4ff6fa8dd91d71983df,121ab8048971b52004b9dfb96abcaabddd22ee721457cd28523d1f9fc2fd851f,p001,p001,finger_snap,34,2,accepted,,train,33,36,1.1842835000134073,36,1.0,0,0.24618184152833028,
finger_snap/p001_finger_snap_0035.npz,af3cd6085b46ca2b0fe2eeccf470ced5e493e32703b0e463b486819a11e1280d,1219b0062ad3aee64db7e545cb49a2487cb9d48e7d2e7d12edf0ccc9367cf3f0,a874eb00ad30a82191ce4ea2fa1f4dcc3c043eb040dee2b5489117a890170d17,p001,p001,finger_snap,35,2,accepted,,train,34,38,1.2479003999906126,38,1.0,0,0.15329423918314267,
finger_snap/p001_finger_snap_0036.npz,c3446360678fe0313022be69f7a0d7b7ccd88cc72a06e9c6f4918f865aef6cd3,78533ef5d0cae2884e6a9244015d47ac14dafa0cbb3e879c64ad730e3d2dae59,6b5572fc3f5a67668e603f72ec3875e59e857c94233534d2303b8b45e253bacd,p001,p001,finger_snap,36,2,accepted,,train,35,46,1.5201583000016399,46,1.0,0,0.174135277167471,
finger_snap/p001_finger_snap_0037.npz,8e1b11f0c9faf6a3d3997c486905871257bb9fc8768da5106cde9a40b3245471,e87b7060232d7072c850381465952774e7f35daa2d1cf2833d951ac89f470441,d87883acd81865e9c4be4a3b4a275623807b3307ad5d20b4d125b63c1b7e3835,p001,p001,finger_snap,37,2,accepted,,train,36,47,1.5521790999919176,47,1.0,0,0.18193933100006715,
finger_snap/p001_finger_snap_0038.npz,b813e5d3381f02da48cf400c7612bbc763a6bc92a6e5c312cc79c87b1567c5de,15948aa6d5633fc6f7027cbf069226fe2376a32d82a582b74769891fc7e5fa46,b74f046659bc751a3c2ad037bac864ec240266f12f5c0ad87da3604627ab6f9a,p001,p001,finger_snap,38,2,accepted,,train,37,38,1.2480958999949507,38,1.0,0,0.18913638002219943,
finger_snap/p001_finger_snap_0039.npz,b9f9c5290d6a5fc9e1395a31d30c425742bdcc5cbb5a1f90bd66c38aeaa41529,0c7e08e76397e3349325bd431f6a392ffea3bfa4b76df773251902300d8af137,220b899ef72c267e852f561788c366df1006a0c2a27dd25dde17c26b64a2287a,p001,p001,finger_snap,39,2,accepted,,train,38,39,1.295950699975947,39,1.0,0,0.18001430694878345,
finger_snap/p001_finger_snap_0040.npz,13737cac1667289d1626e35a469b59e886f6256b5576e52e1af40ae7e9145599,570f6bd018205ef4969b3c69f31932989fb891de52ed40bcea51fe911736ee28,8b8901c4533516fca0ddcbd4df738c551a22b581d73c0c83668803c120040c15,p001,p001,finger_snap,40,2,accepted,,train,39,37,1.2160141000058502,37,1.0,0,0.18403140118300695,
finger_snap/p001_finger_snap_0041.npz,94a6967691132910034e5df5c4a7d8f024c82791797610861232911c3e3ae79d,19f7a10d957bca6747c58d1dc1f8a97da4995e26aceb7488b6905f25a2d34327,291605077d6898af8f6573fa30ba73564b9ed43823f3d95f1f56b0bb0cad00a3,p001,p001,finger_snap,41,2,accepted,,train,40,42,1.3758289999968838,42,1.0,0,0.1806311342232399,
finger_snap/p001_finger_snap_0042.npz,9399ecfde004dbe628c5b7305f120a621c7cff1414bcf6397505361b1584e54f,e9986f5c8c603d669c48959f6d1e39418d73d5e06638a0c2179454b536b67753,6b9c099b6f79387405d79fbc2c8a4e75e79d8039e2232f42504687b8f1dfa870,p001,p001,finger_snap,42,2,accepted,,train,41,38,1.2479372000088915,38,1.0,0,0.15969582877114238,
finger_snap/p001_finger_snap_0043.npz,29028614a3b311f02852763a1e6eec10961e65dc436a116c31aaa34d612dd5b8,322ee2f732e109e2eaecf418c0121688de2b78d483e05478cac33c0f9834d408,91b12bdc83c27d76e0d93836a0ba3ea83b70ff6f0fdf4f67bf34d962e60e5b1b,p001,p001,finger_snap,43,2,accepted,,train,42,41,1.3597160000063013,41,1.0,0,0.2846986252587936,
finger_snap/p001_finger_snap_0044.npz,4c28a76012f1ecf1727accef42465d9cb070db90e82feabc14f640bcaab84439,36416ea5557922ca459344695a0f7b9d6a7cf0f6ca8b8da3497ec793387b2ab8,36ffe5268656436386175136c088461118e45d1ab62c1005ce986bc8451be0d5,p001,p001,finger_snap,44,2,accepted,,train,43,46,1.5201002999965567,46,1.0,0,0.2456401492406686,
finger_snap/p001_finger_snap_0045.npz,f8ca3b8bbfb58fdf0682959b80c3e85ccc0554f3b25b4fb6466914d1552c60a8,e583731e789cb27e4fdde3fd40a6eb195812f9820bee4c677da1cb26efe52f9a,8fcef2f13a50f6959d69e75ccff3140a55e9fb061c22c1154e3843a6e23bdd9b,p001,p001,finger_snap,45,2,accepted,,train,44,50,1.6483815000101458,50,1.0,0,0.2854423454253271,
finger_snap/p001_finger_snap_0046.npz,e7b56e4471015d6249abee40e28c8e6fc08136e57da79cbf1e5ec80d87650a9f,4f5d4e1a690d802b6d76b37ece41826ab6bd2c8b78405113adefe1c0a671d0b0,fa6d7a36e239d7d95e1fcbd2f313f5906a9a34c8745d3468023cf0ed119f50b5,p001,p001,finger_snap,46,2,accepted,,train,45,45,1.487871899997117,45,1.0,0,0.22736567801885196,
finger_snap/p001_finger_snap_0047.npz,98c898d7f105748c39ac9e27286c4f18aa3c8501116e5be73574f44cd03362c1,5082176c64b8c3e38f124b6f02d48a1483587873b7c772e68b98e28572ff54e8,cdcd72dc3d9747b54ba3179f98bb662a66dc62a2d82ea6f95f50414d0a96d840,p001,p001,finger_snap,47,2,accepted,,train,46,43,1.4235887999820989,43,1.0,0,0.2665858760151165,
finger_snap/p001_finger_snap_0048.npz,e7d585ed388d164b2999984d3b996a50980e00063ac4fc81d09031f79bcd7713,8e084279ef9e3122c4a91b3138d78a00882478bf1cb939352604ca7dd17fbed0,7a4712de407250dc7b1aad5037ca23098a4d37e82465088a08f373f9ab1ff902,p001,p001,finger_snap,48,2,accepted,,train,47,41,1.3599734000163153,41,1.0,0,0.27596703873351863,
finger_snap/p001_finger_snap_0049.npz,690b3ce1ca1f1c7b0b1fbd51b4651d05a9c321df5b67a77f2c16eeb9b13fb439,0eaf6849835a6193ccb830025905b179d1c0072ed971a65ae7c449f489303394,8571eacbebb5a97ea6c4c071fca760b68e0943c290d6f7b5cdaa6af8067e765b,p001,p001,finger_snap,49,2,accepted,,train,48,40,1.311904800008051,40,1.0,0,0.26829965422847013,
finger_snap/p001_finger_snap_0050.npz,28dda3993ffcd16033b5c35690566d7dc36c7bf1431e45e9c17ff5acef2375e3,187bca45cfdf3c0c8e8beeb1486401a32c4c168e0a47a0c97613953911628f9d,c92e28826c37bd12484e5c277e28901446641882df4a421a4b64d9feee97528a,p001,p001,finger_snap,50,2,accepted,,train,49,45,1.4878759999992326,45,1.0,0,0.27583560550518443,
finger_snap/p001_finger_snap_0051.npz,574d211e0825494adcc0a7270879374b02bd6dd9b8214aa2a6669dfe467daaf2,461bc092689565899d2b51e0b83ac5f918d1d3c2df578f43db7504d9e3a9c6b7,3e140c07e4307fe07ee438d4fa38eea64a66bf499ceea1d087817000e44a755d,p001,p001,finger_snap,51,2,accepted,,train,50,49,1.6159375999995973,49,1.0,0,0.2968183569689967,
finger_snap/p001_finger_snap_0052.npz,bcfb647cfe7ffce356f26938b5bd5aef551a86694cbff2b9c20ae38c19c76190,378ca5e1f5a9392c06292f89fa2d63971241f0c59f5b9082ebca7b078987870d,570c8385c3d68d61b29d2e80ba1ffed834a4439839b00d2d02a92aab31455b12,p001,p001,finger_snap,52,2,accepted,,train,51,38,1.247969899995951,38,1.0,0,0.2874918209160774,
finger_snap/p001_finger_snap_0053.npz,0957d802ff8f26255778470c4b861ad877aa2ce1f31086b255ed1c57fc54457b,9fae9d14908073c34f3c6c5932cb658e6650ce9026426a85483312345777935c,86fb75d41074e5cfc7b65219dd794f207398be8555c7a97833ea87fbc47e8a86,p001,p001,finger_snap,53,2,accepted,,train,52,33,1.088203599996632,33,1.0,0,0.21998664146038513,
finger_snap/p001_finger_snap_0054.npz,be6c1f843c5c83fedeeb9e42c5e8c1bad7447987989ef5473d52b2cf18281839,6f772c79eeb9cfde4bbd106bff3a6617d17efb6ec2879445ad05f9a5e775d2ad,76f23ef9e467db07ac8e4d394e6bef3660ca91673298d2954ae810a0815bc1a1,p001,p001,finger_snap,54,2,accepted,,train,53,39,1.2799164000025485,39,1.0,0,0.30906812007334206,
finger_snap/p001_finger_snap_0055.npz,0bdd87e5e3c29d4123f09c5420d3f97afaaade5f599dd33a440468f2d6c36e9d,46705e3c423ae086332d8ec30fdca8f9d8da5a016f6108d369255d55167ac1c0,755faaef21adb308f2e0965410845992abe867b188d2cad4d29242b0d18252b1,p001,p001,finger_snap,55,2,accepted,,train,54,40,1.3120571000035852,40,1.0,0,0.31451556441310896,
finger_snap/p001_finger_snap_0056.npz,bedf35f2af4dd1b9d0885cc70c25d378c6951c13160ef4df5727d625abad4f63,82089b0befc5bbcba419619fa44ba498fdfc35f89811d0f09cdc6f6567c2a82b,adb1def472cfc09b6108ffa783dfc517b8a2c225c4c438bd16c1526e1f5a73d2,p001,p001,finger_snap,56,2,accepted,,train,55,42,1.3759519000013825,42,1.0,0,0.2985585056745184,
finger_snap/p001_finger_snap_0057.npz,b0b48e40cd10118e1e995471699ffc0686ac04c764d8cffb11904df95d30882b,b4f6f53fdc7b257c0218729cb280d5ec2ffa182f2b3041d03259b47836d6c2fc,6fec982c5b4b067435f3d422932d013df80622966b57e068781f243d17145e4c,p001,p001,finger_snap,57,2,accepted,,train,56,40,1.3280578999838326,40,1.0,0,0.3141829900497861,
finger_snap/p001_finger_snap_0058.npz,f5b2d216a4e23d1d8fd1cb2d1277f99182acf48e65a07bb0ba7819cab8fbabf4,daf5440e7465c967357780827524756d84cb2c0ca8a1960a34c5b891e27c6e55,a9b5521380ea45797510ec8dadccb8bcec1ea9751582a8013fa9b977ac4c257e,p001,p001,finger_snap,58,2,accepted,,train,57,47,1.552090200013481,47,1.0,0,0.3148414861134869,
finger_snap/p001_finger_snap_0059.npz,6f380bb93cb400e458a3c66b7f2b78d6f7289027d676ea342dc771b6b8a80956,b023c5d5884153e64fc77cab68f2da57d97b8fd62d611d92fd1802f870fcc5d3,ef18f57e20d573ec253e57efa26fedbf8af857d99638c3c2e0b9dacc4d35f146,p001,p001,finger_snap,59,2,accepted,,train,58,42,1.375983100006124,42,1.0,0,0.30917751610173283,
finger_snap/p001_finger_snap_0060.npz,39699152d0594498ccd27ff88df2db43843a39c20790591d55dd94f069276273,963cf33a9b45cdb0504b3289a154299fc34aaa8fa0ad65d0bde223684285a1c2,a9ef9f6b4870ee3c7c7dfde71649505ef5e38b5b5704ef71ff73d06b58f01c2c,p001,p001,finger_snap,60,2,accepted,,train,59,45,1.4880109000077937,45,1.0,0,0.29997358036388844,
finger_snap/p001_finger_snap_0061.npz,7356a5e9c116dffb0e34db7b94de2033113b63265beeef9be9154ba5eef14e07,c3ada4f7f072b3d9d925c5368f2a6e47e73af7244a5b77355e8c60f5d8662d7f,94cc9549bb93e0fbd10578edd82f226fcf4480f335c0f2835ae5ec4446b457ca,p001,p001,finger_snap,61,2,accepted,,train,60,43,1.4236454999772832,43,1.0,0,0.30856938921897575,
finger_snap/p001_finger_snap_0062.npz,cf91c4f07826db259f8f0f128bda92ec6347cf42bbc7803bd15eafa63bf1d0a1,86334a3f34290f6f6b2f3d2cf2e6176d9400522a97a4644ec99ad1c381b3343c,81edbbb80f37e8f0d110c3c470f39cd967739a6aa995339132f8a1f9bd98ceb5,p001,p001,finger_snap,62,2,accepted,,train,61,45,1.4872277000104077,45,1.0,0,0.29240554186600853,
finger_snap/p001_finger_snap_0063.npz,59206d16f04298d7344e3784b97c494fad2c4db551ea0b40e18a210c247c628c,97daf273457148ba3bde21d5a4e4329648b14f20accba54f67b3567239dec3c8,2b497f1fb3d65455d4805b3fb560aa7978be1d125f622e76a6eca7ed80065273,p001,p001,finger_snap,63,2,accepted,,train,62,43,1.4239176999835763,43,1.0,0,0.29200310699096094,
finger_snap/p001_finger_snap_0064.npz,86809b0108a87189b9e3c8dc59b12256ec01eef534724a057b190c75e4798a73,2b3c3f3e3a4dafa0f0c68fc46a48bb7068b0ea8805a4c5fca25c756ed9062ed4,532256b88cbfce747467a88573b8ff206d2b69b81db58d974c81ad34cba075b6,p001,p001,finger_snap,64,2,accepted,,train,63,47,1.5520264999940991,47,1.0,0,0.29983393641621797,
finger_snap/p001_finger_snap_0065.npz,f23c6ce710fea874a9c2757aa5d7d12a426e1ed7a688b8fab37389677990d77f,ba4ef3153e08c08b9229293528dc8c246f5c371cff82942abc35b5a14f7c07dd,68b5e4d8ba3e4fa54707ab4012287835819adf5442626426ffe83a3546d066f2,p001,p001,finger_snap,65,2,accepted,,train,64,37,1.2160687999858055,37,1.0,0,0.18297583512005236,
finger_snap/p001_finger_snap_0066.npz,98259e6423fbc01dabc5d4333c5322142642df23f3236f59fea6df29e6c51f5a,b31ac1cad0fdffb29e8a1bdb39325d2ddc1788d2309d12581ec6b4f8e66cd027,9e932da469a2b70597cfdbec2e548bde9da5e08bed8258fd927f284596b422a0,p001,p001,finger_snap,66,2,accepted,,train,65,40,1.3281463999883272,40,1.0,0,0.18325291063388474,
finger_snap/p001_finger_snap_0067.npz,b0f43f09e7024163021e43efceca7ee0792d4b20600b9d8659cf5e047e831a8b,dc86eaf668c503b631f2f08b7991be0a3d346799b6a22d6ecf94a20548754490,39706867f103a3dbbd075044afebf50fa1093ad9038072fcbb872d3f46c6e6a5,p001,p001,finger_snap,67,2,accepted,,train,66,42,1.391831999993883,42,1.0,0,0.19481489791062578,
